StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q12_1,Q12_2,Q12_3,Q12_4,Q13,Q14_1,Q14_2,Q17,Q18,Q19,Q20,Q21,Q21_10_TEXT,Q22,Q23,Q24,Q24_6_TEXT,Q31_1,Q31_2,Q31_3,Q31_4,Q43_1,Q43_2,Q43_3,Q43_4,Q29_1,Q29_2,Q29_3,Q30_1,Q30_2,Q30_3,Q30_4,Q26,Q25,Q32,Q33,Q36,Q37,Q37_7_TEXT,Q38,Q39,Q39_8_TEXT,Q40,Q40_8_TEXT,Q41,Q42,Q43,Q44,Q44_7_TEXT
2020-10-26 14:08:55,2020-10-26 14:14:22,IP Address,100,327,True,2020-10-26 14:14:22,R_26fMcOxk38x3prd,email,EN,Economics,I am not a joint concentrator,History and Science,05/2020,Yes,"Applied Mathematics,Computer Science,Economics,Government,History,History and Science","Residential advising resources, such as house tutors or proctors",In college,16,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Neither agree nor disagree,Neither agree nor disagree,"CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II",At least once a week,Somewhat disagree,No,"I am not required to take any additional CS courses to fulfill my concentration/secondary,CS courses are too time-intensive,CS courses are poorly designed or organized,I do not have any friends or community within the CS department",,,,,,Strongly disagree,Somewhat disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Non-academic and non-professional interests,No,Somewhat disagree,"Professional networks,Alumni networks,The Harvard Office of Career Services","Close friends and family,Professional networks,Alumni networks",Male,,No,Straight/Heterosexual,,Prefer not to say,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-26 14:12:18,2020-10-26 14:15:28,IP Address,100,189,True,2020-10-26 14:15:28,R_CjXjbTilFw3OnMl,email,EN,Applied Mathematics,,English,05/2023,Yes,"Applied Mathematics,Biomedical Engineering,Chemical and Physical Biology,Chemistry,Computer Science,Electrical Engineering,Engineering Sciences,History and Science,Human Developmental and Regenerative Biology,Human Evolutionary Biology,Integrative Biology,Mathematics,Mechanical Engineering,Molecular and Cellular Biology,Philosophy,Physics,Special Concentration,Statistics","My first-year academic advisor,Residential advising resources, such as house tutors or proctors,Department heads,Department faculty,Department-specific advising programs",In high school (including summer after graduation),12,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Agree,Agree,CS 50: Introduction to Computer Science I,At least once a month,Somewhat agree,Yes,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,Agree,"Close friends and family,Fellow students,Professional networks,Alumni networks,The Harvard Office of Career Services","Close friends and family,Fellow students,Professional networks,Alumni networks,The Harvard Office of Career Services",Male,,No,Gay or Lesbian,,White,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-26 14:06:05,2020-10-26 14:15:45,IP Address,100,580,True,2020-10-26 14:15:45,R_5tZtrF8J787MKv7,email,EN,Statistics,Molecular and Cellular Biology,None,05/2022,Yes,"Chemical and Physical Biology,Chemistry,Molecular and Cellular Biology","Department faculty,Department-specific advising programs",In college,19,,,,,,,,,,,,,,,,,Somewhat agree,Agree,Agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Somewhat disagree,Somewhat disagree,"CS 50: Introduction to Computer Science I,CS 10x, an undergraduate-level miscellaneous course",At least once a week,Disagree,No,"I am not required to take any additional CS courses to fulfill my concentration/secondary,CS courses are too time-intensive,I do not have any friends or community within the CS department,I do not have enough space in my schedule",,,,,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly disagree,Disagree,Disagree,Strongly disagree,Strongly disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",No,Somewhat agree,,"Fellow students,The Harvard Office of Career Services",Female,,No,Straight/Heterosexual,,White,,"Yes, of Hispanic or Latinx origin",No,Yes,"None, I have not be diagnosed with a disability or impairment",
2020-10-26 14:06:45,2020-10-26 14:16:22,IP Address,100,577,True,2020-10-26 14:16:22,R_12m1HxMuBhqj51V,email,EN,Human Evolutionary Biology,,Classics,05/2021,No,"Classics,Human Developmental and Regenerative Biology,Integrative Biology",Department faculty,In middle school (including summer after graduation),11,,,,,,,,,,,,,,,,,Agree,Agree,Somewhat disagree,Agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about advice for my concentration",Agree,Somewhat disagree,,,,,,,,,,,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,"Professional interests,Non-academic and non-professional interests",No,Strongly agree,"Close friends and family,Fellow students,The Harvard Office of Career Services","Close friends and family,The Harvard Office of Career Services",Male,,No,Other:,"Biromantic, Heterosexual",Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-26 14:09:07,2020-10-26 14:17:36,IP Address,100,509,True,2020-10-26 14:17:37,R_3gT7C2ZpfxN4E1E,email,EN,Computer Science,Undecided,Undecided,05/2023,Yes,"History and Literature,Philosophy,Romance Languages and Literatures,Statistics",,In college,14,Slightly more knowledgeable,Similarly knowledgeable,Similarly knowledgeable,Slightly less knowledgeable,Slightly less knowledgeable,Less knowledgeable,Less knowledgeable,Slightly more knowledgeable,Agree,Somewhat agree,Agree,Agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Strongly agree,Strongly agree,"CS 20: Discrete Mathematics for Computer Science,CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II,CS 121: Introduction to Theoretical Computer Science",At least once a week,Agree,Yes,,,"No, I have not considered applying to graduate studies in CS",I am unsure or undecided,,,Somewhat agree,Somewhat agree,Somewhat disagree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,Strongly agree,"Fellow students,Alumni networks,The Harvard Office of Career Services","Close friends and family,Alumni networks,The Harvard Office of Career Services",Male,,No,Straight/Heterosexual,,White,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-21 13:57:54,2020-10-26 14:17:42,IP Address,100,433188,True,2020-10-26 14:17:42,R_1on00j5EoHSct4z,email,EN,Computer Science,,Astrophysics,05/2021,Yes,"Computer Science,Mechanical Engineering,Neuroscience","My first-year academic advisor,Department heads,Peer Advising Fellows (PAFs)",In high school (including summer after graduation),17,Similarly knowledgeable,Similarly knowledgeable,Significantly less knowledgeable,Slightly more knowledgeable,Similarly knowledgeable,Significantly less knowledgeable,Slightly more knowledgeable,Significantly less knowledgeable,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Disagree,Agree,Somewhat agree,Agree,Agree,"For an academic letter of recommendation,To inquire about career opportunities,To inquire about advice for my concentration",Somewhat agree,Somewhat agree,"CS 20: Discrete Mathematics for Computer Science,CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II,CS 121: Introduction to Theoretical Computer Science,CS 124: Data Structures and Algorithms,CS 14x, an undergraduate-level networks course,CS 17x, an undergraduate-level graphics/visualization/user interfaces course,CS 10x, an undergraduate-level miscellaneous course",At least once a week,Strongly agree,Yes,,,"No, I have not considered applying to graduate studies in CS","No, I do not intend to write a senior thesis in the CS department",I am not interested in computer science research,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly disagree,Strongly disagree,Somewhat agree,Agree,Neither agree nor disagree,Disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,Strongly agree,"Fellow students,Professional networks,Alumni networks","Fellow students,Alumni networks,The Harvard Office of Career Services",Female,,No,Straight/Heterosexual,,White,,"No, not of Hispanic or Latinx origin",Yes,Yes,,
2020-10-26 14:11:45,2020-10-26 14:18:29,IP Address,100,403,True,2020-10-26 14:18:29,R_1jV83cqajHoeP3f,email,EN,Computer Science,,,05/2024,Yes,Music,,In high school (including summer after graduation),14,Slightly less knowledgeable,Less knowledgeable,Similarly knowledgeable,Slightly less knowledgeable,Slightly less knowledgeable,Less knowledgeable,Less knowledgeable,Slightly less knowledgeable,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Disagree,Somewhat disagree,Disagree,Agree,Strongly agree,Strongly agree,"To inquire about career opportunities,To inquire about advice for my concentration",Strongly agree,Strongly agree,CS 50: Introduction to Computer Science I,At least once a week,Strongly agree,Undecided,"I am no longer interested in CS,CS courses are too time-intensive",,"No, I have not considered applying to graduate studies in CS","No, I do not intend to write a senior thesis in the CS department","I am not interested in computer science research,I am unavailable to commit the time to writing a thesis",,Agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Disagree,Disagree,Disagree,Somewhat agree,Neither agree nor disagree,Disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,Strongly agree,"Close friends and family,Fellow students,Professional networks,Alumni networks,The Harvard Office of Career Services","Close friends and family,Fellow students,Professional networks,Alumni networks,The Harvard Office of Career Services",Female,,No,Straight/Heterosexual,,"Asian,White",,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-26 14:17:57,2020-10-26 14:20:40,IP Address,100,162,True,2020-10-26 14:20:40,R_REbnAKj6TMATFiF,email,EN,Undecided,,,05/2024,No,"Environmental Science and Engineering,Physics",,In middle school (including summer after graduation),13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,Agree,"Fellow students,The Harvard Office of Career Services","Close friends and family,Fellow students,The Harvard Office of Career Services",Female,,No,Questioning or unsure,,White,,Prefer not to say,No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-26 14:13:15,2020-10-26 14:23:26,IP Address,100,610,True,2020-10-26 14:23:26,R_1o83nOja1SR4he8,email,EN,Integrative Biology,,History,05/2023,No,"Human Developmental and Regenerative Biology,Human Evolutionary Biology,Integrative Biology,Molecular and Cellular Biology,Neuroscience","My first-year academic advisor,Residential advising resources, such as house tutors or proctors,Department faculty",In college,18,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Strongly agree,Strongly agree,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Somewhat agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Non-academic and non-professional interests,No,,The Harvard Office of Career Services,The Harvard Office of Career Services,Male,,No,Straight/Heterosexual,,White,,"Yes, of Hispanic or Latinx origin",Yes,Yes,"None, I have not be diagnosed with a disability or impairment",
2020-10-26 14:15:04,2020-10-26 14:24:37,IP Address,100,572,True,2020-10-26 14:24:37,R_1q7AxuPlotyUcHH,email,EN,Chemistry,,,05/2021,Yes,"Chemistry,Chemistry and Physics,English,Environmental Science and Public Policy,History and Literature,History and Science,Human Developmental and Regenerative Biology,Human Evolutionary Biology,Linguistics,Mathematics,Molecular and Cellular Biology,Philosophy,Physics,Social Studies,Statistics","Department faculty,Peer Advising Fellows (PAFs)",In college,15,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Strongly agree,Strongly agree,CS 50: Introduction to Computer Science I,At least once a week,Agree,Yes,,,,,,,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",No,Somewhat agree,"Close friends and family,Fellow students,Professional networks,The Harvard Office of Career Services","Close friends and family,Fellow students,Professional networks,The Harvard Office of Career Services",Male,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
